date,daily_return,open,close,volume,market_turn,open_close_return,gap,gap_return,cpi_grate,ipi_grate,un_rate,M1B_grate,new_issue_stock_ratio,shtmrg,cope_senti_score,new_num,chn_senti,booking_senti,pos_ant,neg_ant,pos_jou,neg_jou,sum_ant,sum_jou,std_pos_ant,std_neg_ant,std_pos_jou,std_neg_jou,std_sum_ant,std_sum_jou
2013-12-30,1.0356,8552.13,8623.43,4059025000.0,0.3664,0.8337104323718314,17.089999999998327,0.20023339082181602,0.33,7.3,4.08,8.5,0.0051,5.47,6.8017809658450705,142.0,-0.5352112676056338,-0.7605633802816901,1090.027316676,-233.847509641,2799,-861,856.1798070350001,1938,1.552018835846113,-0.9284686287429518,1.6921073483154907,-0.5360918035002804,1.7335439023817594,2.506349017236061
2013-12-31,-0.1382,8636.5,8611.51,4178303000.0,0.359,-0.28935332600011326,13.069999999999709,0.15156382089261128,0.33,7.3,4.08,8.5,0.0051,5.54,7.0895476458656335,129.0,-0.5348837209302325,-0.8914728682170543,918.053223142,-182.109433538,2337,-843,735.9437896040001,1494,1.0673433724309245,-0.4099794984651109,1.1589644682145273,-0.49550268177979,1.2784905319545394,1.6005663705639832
2014-01-01,,,,,,,,,0.82,-1.53,4.02,9.93,0.0136,,8.630893698894354,13.0,-0.6135957066189623,-0.7918902802623733,152.95053697400002,-29.67790925,302,-118,123.27262772400002,184,-1.0889494235265518,1.1176012391268684,-1.1894029798492394,1.1393369430732925,-1.040266219424466,-1.071900447319851
2014-01-02,0.012,8618.6,8612.54,4462792000.0,0.3934,-0.07031304388183104,7.0900000000001455,0.08233167005554363,0.82,-1.53,4.02,9.93,0.0136,5.63,8.758265325448717,130.0,-0.7076923076923077,-0.8769230769230769,1249.573211807,-235.542371192,2998,-1145,1014.030840615,1853,2.0016678444237943,-0.9454535527623508,1.9217511429910137,-1.1764979462013498,2.33095760911253,2.3329446817245145
2014-01-03,-0.7663,8584.74,8546.54,4406184000.0,0.3964,-0.44497561952952464,-27.80000000000109,-0.3227851481676844,0.82,-1.53,4.02,9.93,0.0136,5.62,5.971462541606715,139.0,-0.6834532374100719,-0.8848920863309353,986.035149341,-274.470973466,2443,-1107,711.564175875,1336,1.2589371811684202,-1.335573531243883,1.281287293519077,-1.0908098003469813,1.186221795563119,1.2782383116131086
2014-01-04,,,,,,,,,0.82,-1.53,4.02,9.93,0.0136,,8.23182717540862,19.0,-0.7890950397576675,-0.8371828852707308,186.49442091,-17.084695449999998,422,-70,169.40972546,352,-0.9944125246406048,1.2438031577596005,-1.050924309693145,1.2475746009945998,-0.8656526362812519,-0.7291718783087944
2014-01-05,,,,,,,,,0.82,-1.53,4.02,9.93,0.0136,,7.596271621037642,7.0,-0.608833234164548,-0.7757342997782226,46.254643968,-11.2008791,117,-48,35.053764868,69,-1.389651002028878,1.302767368488131,-1.4028909296732182,1.2971835275418655,-1.374145299384156,-1.3065063130119432
2014-01-06,-0.5444,8553.0,8500.01,4556810000.0,0.4107,-0.6195486963638465,6.459999999999127,0.0755861436323837,0.82,-1.53,4.02,9.93,0.0136,5.56,5.360140835011991,139.0,-0.6834532374100719,-0.9424460431654677,982.556613196,-307.315078315,2539,-1428,675.241534881,1111,1.2491336050399553,-1.6647181891165557,1.3920702296439529,-1.8146491376957252,1.0487526697529346,0.819226835259015
2014-01-07,0.1446,8515.36,8512.3,4489316000.0,0.4035,-0.035935063226937076,15.350000000000364,0.18058802283762448,0.82,-1.53,4.02,9.93,0.0136,5.62,6.491265973689727,159.0,-0.660377358490566,-0.8867924528301887,1257.467433157,-300.990459491,2988,-1356,956.476973666,1632,2.023916168648029,-1.6013365104691646,1.9102112538113392,-1.652292650813764,2.1131353483969173,1.882093409394494
2014-01-08,0.5135,8548.61,8556.01,5447851000.0,0.5001,0.08656378054443513,36.31000000000131,0.4265592143134207,0.82,-1.53,4.02,9.93,0.0136,5.6,6.095735825957208,148.0,-0.33783783783783783,-0.8783783783783784,1031.766339631,-207.868972115,2540,-877,823.8973675159999,1663,1.3878216276036728,-0.6681267230847133,1.3932242185619204,-0.5721710228073829,1.6113655965578475,1.9453349905810584
2014-01-09,-0.4831,8555.8,8514.68,6277065000.0,0.5926,-0.4806096449192242,-0.21000000000094587,-0.0024544150836773903,0.82,-1.53,4.02,9.93,0.0136,5.56,6.153751746277778,150.0,-0.4533333333333333,-0.8666666666666667,1113.497424612,-277.402691075,2842,-1056,836.094733537,1786,1.6181647605404994,-1.3649535126387171,1.741728871788091,-0.975807288805592,1.6575285736489327,2.196261264321296
2014-01-10,0.1723,8559.18,8529.35,4771243000.0,0.4241,-0.34851469416462705,44.5,0.5226268045305285,0.82,-1.53,4.02,9.93,0.0136,5.58,6.013500438888889,135.0,-0.6148148148148148,-0.837037037037037,1023.36449173,-313.313767891,2545,-1326,710.050723839,1219,1.3641426568861676,-1.724833592999667,1.3989941631517575,-1.5846441146129469,1.180493882541075,1.03955234390898
2014-01-11,,,,,,,,,0.82,-1.53,4.02,9.93,0.0136,,6.023068221230158,14.0,-0.5216931216931217,-0.8470899470899471,104.64150555,-20.5959897,275,-73,84.04551584999999,202,-1.225099012754868,1.2086149938586523,-1.2205606806343603,1.240809747374518,-1.1887278023327088,-1.0351795292115231
2014-01-12,,,,,,,,,0.82,-1.53,4.02,9.93,0.0136,,6.463137048578043,9.0,-0.7608465608465609,-0.8124338624338625,65.889907067,-19.710548400000004,159,-62,46.17935866699999,97,-1.3343128400637707,1.2174883754013892,-1.3544233951185851,1.265614210648151,-1.332038623993444,-1.249384884843434
2014-01-13,0.432,8587.49,8566.2,4633450000.0,0.4133,-0.2479187748690136,58.13999999999942,0.681646315369863,0.82,-1.53,4.02,9.93,0.0136,5.52,5.327141791666667,140.0,-0.5571428571428572,-0.8857142857142857,940.033871399,-232.488445606,2401,-1138,707.5454257929999,1263,1.1292915453283812,-0.9148488735727712,1.2328197589644443,-1.1607132877544926,1.171012161970853,1.1293145881737805
2014-01-14,-0.2108,8545.46,8548.14,4247023000.0,0.3557,0.031361682109568016,-20.7400000000016,-0.24211435642410403,0.82,-1.53,4.02,9.93,0.0136,5.44,7.340900492847222,120.0,-0.6166666666666667,-0.9166666666666666,1033.803424484,-241.191428125,2385,-1052,792.611996359,1333,1.3935627542167268,-1.002065140140478,1.2143559362769651,-0.9667874839788164,1.492960863148998,1.272118158595054
2014-01-15,0.6365,8567.81,8602.55,5319587000.0,0.4542,0.405471176414974,19.670000000000073,0.23010853823170976,0.82,-1.53,4.02,9.93,0.0136,5.56,5.633977041145833,128.0,-0.609375,-0.84375,904.073271424,-211.553252874,2387,-979,692.52001855,1408,1.02794360332498,-0.7050484579136301,1.2166639141129,-0.8021760458901613,1.114145988638952,1.4251219840464189
2014-01-16,0.1111,8653.54,8612.11,5077337000.0,0.4402,-0.47876360425906955,50.9900000000016,0.5927312250437556,0.82,-1.53,4.02,9.93,0.0136,5.49,7.026278543961353,138.0,-0.6811594202898551,-0.8840579710144928,1103.258652149,-214.799605033,2828,-1054,888.459047116,1774,1.5893087759771842,-0.7375815251298252,1.7255730269365468,-0.9712973863922044,1.8557100993960436,2.171780652249077
2014-01-17,-0.1871,8628.49,8596.0,4520607000.0,0.3807,-0.37654328857076713,16.3799999999992,0.19019729195283386,0.82,-1.53,4.02,9.93,0.0136,5.06,7.492706497593898,142.0,-0.5774647887323944,-0.8169014084507042,1177.057257674,-267.004756308,2847,-1216,910.052501366,1631,1.7972957616748444,-1.2607514131386368,1.7474988163779284,-1.3365994818766171,1.9374341480262092,1.880053358388476
2014-01-18,,,,,,,,,0.82,-1.53,4.02,9.93,0.0136,,7.659963185434879,29.0,-0.5818358426420592,-0.8739679456046625,240.788888717,-41.478906224,612,-182,199.309982493,430,-0.8413941495791533,0.9993384601769972,-0.8316664152793289,0.9950200658448822,-0.7524900995454102,-0.5700478998393752
2014-01-19,,,,,,,,,0.82,-1.53,4.02,9.93,0.0136,,11.081306094800773,10.0,-0.6909179213210297,-0.8369839728023313,141.062344609,-13.13249035,253,-81,127.929854259,172,-1.1224539765977162,1.2834098756611154,-1.2459484368296443,1.2227701377209668,-1.0226401646292709,-1.096381059392069
2014-01-20,0.2973,8595.59,8621.56,4366334000.0,0.3558,0.3021316744981944,-0.4099999999998545,-0.004769660307117898,0.82,-1.53,4.02,9.93,0.0136,5.04,6.190882801736111,120.0,-0.4166666666666667,-0.85,901.48466427,-231.491585754,2271,-1015,669.9930785160001,1256,1.0206481186029353,-0.9048589196238958,1.0828011996286755,-0.883354289331142,1.028889006522372,1.115034231131653
2014-01-21,-0.2512,8639.71,8599.9,4815020000.0,0.3851,-0.4607793548625995,18.149999999999636,0.21051874602739687,0.82,-1.53,4.02,9.93,0.0136,4.96,5.212832890542328,126.0,-0.5873015873015873,-0.873015873015873,847.418636028,-200.222862583,2006,-927,647.195773445,1079,0.8682735559306259,-0.5915018274592281,0.7769941363673004,-0.6849185831420782,0.942608782585568,0.7539452030664328
2014-01-22,0.2954,8598.98,8625.3,4236741000.0,0.3359,0.3060828144733411,-0.9200000000000728,-0.010697798811614935,0.82,-1.53,4.02,9.93,0.0136,4.93,4.955160417198582,141.0,-0.6170212765957447,-0.8581560283687943,963.304841021,-289.211379588,2292,-1178,674.093461433,1114,1.1948762374985062,-1.4832933717521155,1.107034966905992,-1.2509113360222488,1.0444075932677606,0.8253469882770695
2014-01-23,-0.3501,8644.56,8595.1,4026745000.0,0.3208,-0.5721517347325847,19.26000000000022,0.22329658098848992,0.82,-1.53,4.02,9.93,0.0136,4.93,6.318266153308824,136.0,-0.7058823529411765,-0.8970588235294118,1092.57662986,-279.513512104,2552,-1220,813.0631177559999,1332,1.559203578172441,-1.3861069424129433,1.4070720855775298,-1.345619286703393,1.570361561538411,1.270078107589036
2014-01-24,0.0373,8581.49,8598.31,3568470000.0,0.3025,0.19600325817544167,-13.610000000000582,-0.15834603436842598,0.82,-1.53,4.02,9.93,0.0136,4.81,5.763826399214976,138.0,-0.5217391304347826,-0.8695652173913043,1031.151497439,-270.331420675,2510,-1350,760.820076764,1160,1.3860888147234822,-1.2940893229391153,1.3586045510228968,-1.6387629435736006,1.3726390122330845,0.9191893345539064
2014-01-25,,,,,,,,,0.82,-1.53,4.02,9.93,0.0136,,5.79249981557971,12.0,-0.7608695652173914,-0.8514492753623188,77.44192423400001,-16.104765099999998,229,-115,61.33715913400002,114,-1.30175573126477,1.2536234540128446,-1.2736441708608637,1.146101796693374,-1.274671386304205,-1.2147040177411246
2014-01-26,,,,,,,,,0.82,-1.53,4.02,9.93,0.0136,,8.476215457492236,14.0,-0.7375776397515528,-0.9257246376811594,162.903925777,-24.746392117000003,264,-99,138.15753366,165,-1.0608977371852493,1.167022056865609,-1.2332545587320023,1.1821810160004764,-0.9839317968496664,-1.1106614164341966
2014-01-27,-1.5787,8519.48,8462.57,4003706000.0,0.4058,-0.6679985163413713,-78.82999999999993,-0.9168080704231405,0.82,-1.53,4.02,9.93,0.0136,4.52,4.489254366842723,142.0,-0.5633802816901409,-0.9154929577464789,947.183150536,-321.267464756,2323,-1441,625.91568578,882,1.1494403951208354,-1.804540951306102,1.142808623362983,-1.8439635033827464,0.862070722344991,0.3520551548808485
2014-01-28,,,,,,,,,0.82,-1.53,4.02,9.93,0.0136,,5.623023514557725,55.0,-0.545326504481434,-0.812291933418694,431.644138229,-91.125086575,917,-382,340.519051654,535,-0.3035058281375175,0.501813101472864,-0.4796997952992558,0.5440298245061009,-0.2180606978606853,-0.3558425442074648
2014-01-29,,,,,,,,,0.82,-1.53,4.02,9.93,0.0136,,7.317039924562813,27.0,-0.5874780670555318,-0.6839237444871248,249.250987301,-42.576596899,528,-153,206.674390402,375,-0.817545374054982,0.9883380379297184,-0.928601484388595,1.0604136508390054,-0.7246182628712251,-0.6822507051703759
2014-01-30,,,,,,,,,0.82,-1.53,4.02,9.93,0.0136,,8.852999960799925,9.0,-0.5715168113055438,-0.7308507611324513,98.037236384,-26.660365716,232,-86,71.37687066800001,146,-1.2437118581711273,1.1478413183946874,-1.270182204106961,1.2114953816874972,-1.236674414437721,-1.1494223855485424
2014-01-31,,,,,,,,,0.82,-1.53,4.02,9.93,0.0136,,11.144352531536327,11.0,-0.42212204201640824,-0.5926981078389529,157.078492725,-23.446365667,314,-93,133.63212705799998,221,-1.0773155848159686,1.1800501714413574,-1.17555511283363,1.19571072324064,-1.0010589570034487,-0.9964185600971778
2014-02-01,,,,,,,,,-0.04,7.42,4.09,8.63,0.6544,,9.419943225027424,9.0,-0.4888387987859819,-0.5741268316972543,96.479921801,-29.9475302,198,-134,66.532391601,64,-1.2481008457894838,1.1148992536183258,-1.3094178273178545,1.1032577237661898,-1.255009157840775,-1.3167065680420342
2014-02-02,,,,,,,,,-0.04,7.42,4.09,8.63,0.6544,,8.580314832366653,17.0,-0.5091252817459322,-0.7282398864368624,167.382393259,-38.473208875,423,-204,128.909184384,219,-1.048276049478554,1.0294598238175572,-1.0497703207751776,0.9454111392976162,-1.0189337255466733,-1.0004986621092142
2014-02-03,,,,,,,,,-0.04,7.42,4.09,8.63,0.6544,,8.52306979951666,8.0,-0.7545626408729661,-0.8641199432184312,82.89485046799999,-15.71831155,179,-47,67.17653891799999,132,-1.2863877214958437,1.2574962683910482,-1.331343616759236,1.2994384787485596,-1.2525712743020865,-1.1779830996327971
2014-02-04,,,,,,,,,-0.04,7.42,4.09,8.63,0.6544,,8.01567921850833,4.0,-0.8772813204364831,-0.9320599716092156,44.98869023300001,-15.433278867,66,-48,29.55541136600001,18,-1.393218845885848,1.260352701390513,-1.4617443644895582,1.2971835275418655,-1.394954740235116,-1.4105489143188712
2014-02-05,-2.3408,8290.17,8264.48,4841976000.0,0.4914,-0.309885080764333,-172.39999999999964,-2.0372061914997412,-0.04,7.42,4.09,8.63,0.6544,4.37,5.55810537568408,134.0,-0.5671641791044776,-0.8805970149253731,1006.940169524,-306.056613332,2320,-1345,700.883556192,975,1.3178539059883492,-1.6521065795696177,1.1393466566090806,-1.6274881875401312,1.1457991993324208,0.5417798984405405
2014-02-06,0.563,8286.16,8311.01,4387575000.0,0.3945,0.29989766067756796,21.68000000000029,0.2623274543588985,-0.04,7.42,4.09,8.63,0.6544,4.47,4.305545511050725,138.0,-0.5217391304347826,-0.9130434782608695,862.385212225,-243.535257173,2228,-1162,618.849955052,1066,0.9104539338291469,-1.025553641765435,1.033179676156075,-1.2148321167151463,0.8353292795476802,0.7274245399881962
2014-02-07,0.9185,8383.99,8387.35,4348437000.0,0.3774,0.040076383678899694,72.97999999999956,0.8781122871949326,-0.04,7.42,4.09,8.63,0.6544,4.57,5.593061746896552,145.0,-0.47586206896551725,-0.8068965517241379,1058.263968463,-295.322895292,2612,-1324,762.9410731710001,1288,1.462500029853918,-1.5445394539554425,1.476311420655577,-1.5801342121995592,1.3806662788067077,1.1803158633242352
2014-02-08,,,,,,,,,-0.04,7.42,4.09,8.63,0.6544,,7.112784717376847,21.0,-0.5474548440065682,-0.903448275862069,170.29569945100002,-27.229162841,375,-121,143.06653661,254,-1.040065463804504,1.1421411619749036,-1.1051617888376153,1.1325720894532103,-0.9653528519913456,-0.9290968768985772
2014-02-09,,,,,,,,,-0.04,7.42,4.09,8.63,0.6544,,7.236631414243979,6.0,-0.7737274220032841,-0.9517241379310345,50.70289381699999,-11.061797633,108,-47,39.64109618399999,61,-1.3771144768311196,1.3041611626585796,-1.4132768299349252,1.2994384787485596,-1.3567837747660432,-1.3228267210600888
2014-02-10,0.0548,8416.42,8391.95,3970822000.0,0.3193,-0.2907411939993411,29.06999999999971,0.3465933816998183,-0.04,7.42,4.09,8.63,0.6544,4.63,5.359686126182433,148.0,-0.6216216216216216,-0.9324324324324325,1045.260726764,-279.810975281,2626,-1252,765.449751483,1374,1.4258529275674532,-1.389087946647144,1.4924672655071212,-1.4177777253175978,1.390160792560445,1.3557602498418
2014-02-11,0.4601,8413.86,8430.56,3914312000.0,0.3051,0.1984820284625476,21.909999999999854,0.2610835383909562,-0.04,7.42,4.09,8.63,0.6544,4.55,6.726567260682327,149.0,-0.5033557046979866,-0.8657718120805369,1183.673962689,-281.882741156,2841,-1177,901.791221533,1664,1.8159436551076575,-1.409849988214549,1.7405748828701235,-1.2486563848155547,1.9061679491585823,1.9473750415870763
2014-02-12,0.9526,8471.51,8510.87,4674053000.0,0.3735,0.46461610739998627,40.95000000000073,0.48573285760377405,-0.04,7.42,4.09,8.63,0.6544,4.46,6.767868476654846,141.0,-0.6170212765957447,-0.8439716312056738,1154.639616194,-246.93782258,2813,-1143,907.701793614,1670,1.734116008552049,-1.0596521879710716,1.708263193167035,-1.171988043787962,1.9285375003469816,1.9596153476231852
2014-02-13,-0.5072,8506.22,8467.7,4053166000.0,0.3284,-0.45284509453080946,-4.650000000001455,-0.05463601253457584,-0.04,7.42,4.09,8.63,0.6544,4.41,6.133186272900263,127.0,-0.7007874015748031,-0.8740157480314961,999.160530903,-256.407937641,2423,-1079,742.752593262,1344,1.2959285108526546,-1.154556214008566,1.2582075151597285,-1.027671166559552,1.30425959117116,1.2945587196612542
2014-02-14,0.543,8524.54,8513.68,4320602000.0,0.3651,-0.12739690352793911,56.840000000000146,0.6712566576520206,-0.04,7.42,4.09,8.63,0.6544,4.42,5.290621565821256,138.0,-0.5797101449275363,-0.8260869565217391,1004.020022536,-252.503297889,2311,-1190,751.516724647,1121,1.309624040864103,-1.1154261685651994,1.1289607563473736,-1.2779707505025757,1.3374289160608497,0.8396273453191969
2014-02-15,,,,,,,,,-0.04,7.42,4.09,8.63,0.6544,,6.332176900410628,16.0,-0.6648550724637681,-0.9130434782608696,131.46454709300002,-26.135022467,322,-121,105.32952462600002,201,-1.1495034982043688,1.1531060051551516,-1.1663232014898903,1.1325720894532103,-1.1081749019900184,-1.0372195802175417
2014-02-16,,,,,,,,,-0.04,7.42,4.09,8.63,0.6544,,6.641024197601148,8.0,-0.45742753623188404,-0.9565217391304348,111.267845743,-51.845694599,206,-195,59.42215114400001,11,-1.2064239644508394,0.8954484918367074,-1.300185915974115,0.9657057001578614,-1.281919055171353,-1.4248292713609985
2014-02-17,0.0689,8537.83,8519.55,3686837000.0,0.2937,-0.21410592621310867,24.149999999999636,0.28366111951588074,-0.04,7.42,4.09,8.63,0.6544,4.41,5.227638891931218,126.0,-0.5714285714285714,-0.9365079365079365,968.449752806,-252.23600819,2456,-1135,716.2137446160001,1321,1.2093761685775566,-1.1127475455083458,1.2962891494526545,-1.1539484341344108,1.2038188681527802,1.2476375465228358
2014-02-18,0.4305,8530.81,8556.23,3733814000.0,0.2967,0.29797873824408316,11.260000000000218,0.13216660504369618,-0.04,7.42,4.09,8.63,0.6544,4.39,5.291230863541667,128.0,-0.625,-0.890625,824.210493198,-201.264626741,2170,-987,622.945866457,1183,0.8028659288282781,-0.6019417864395491,0.9662483189139628,-0.8202156555437126,0.8508309431060738,0.966110507692325
2014-02-19,0.2429,8565.06,8577.01,4186950000.0,0.3439,0.1395203302720673,8.829999999999927,0.10319965685821825,-0.04,7.42,4.09,8.63,0.6544,4.46,7.306502699464286,140.0,-0.7571428571428571,-0.9428571428571428,1165.332272907,-220.070499766,2734,-1080,945.261773141,1654,1.7642511774080971,-0.7904033892528467,1.6170980686476062,-1.029926117766246,2.0706895413254456,1.9269745315268945
2014-02-20,-0.6108,8555.27,8524.62,4589537000.0,0.3732,-0.35825871071280785,-21.73999999999978,-0.25346828323623016,-0.04,7.42,4.09,8.63,0.6544,4.44,6.403129694283747,121.0,-0.5702479338842975,-0.8677685950413223,966.626959099,-252.148678147,2360,-1079,714.478280952,1281,1.2042389797923407,-1.1118723742330927,1.1855062133277787,-1.027671166559552,1.197250714895289,1.166035506282108
2014-02-21,0.9061,8571.29,8601.86,4700308000.0,0.4028,0.3566557659348792,46.67000000000007,0.5474730838442073,-0.04,7.42,4.09,8.63,0.6544,4.48,6.567673176181102,127.0,-0.5433070866141733,-0.8582677165354331,1002.084072116,-257.085065199,2597,-1015,744.9990069170001,1582,1.3041679419385004,-1.1613419954886437,1.459001586886065,-0.883354289331142,1.3127615203511425,1.7800908590935844
2014-02-22,,,,,,,,,-0.04,7.42,4.09,8.63,0.6544,,7.1251257857468016,16.0,-0.7091535433070866,-0.9291338582677166,154.78018014199998,-38.141068516,357,-135,116.639111626,222,-1.0837929308705256,1.0327883427506006,-1.1259335893610294,1.1010027725594955,-1.0653718734761768,-0.9943785090911595
2014-02-23,,,,,,,,,-0.04,7.42,4.09,8.63,0.6544,,5.237009390790067,4.0,-0.3545767716535433,-0.9645669291338583,22.8068137,-7.9213498,66,-34,14.8854639,32,-1.4557341414581126,1.3356329178582416,-1.4617443644895582,1.3287528444355805,-1.4504756164336683,-1.3819882002346164
2014-02-24,-0.4795,8603.61,8560.61,4508539000.0,0.3824,-0.49979020434445537,1.75,0.020344437133364177,-0.04,7.42,4.09,8.63,0.6544,4.49,6.808812929527363,134.0,-0.6865671641791045,-0.8656716417910447,1037.038325091,-248.876893209,2556,-1218,788.161431882,1338,1.4026796910679726,-1.0790844343881203,1.4116880412493995,-1.341109384290005,1.476116955567605,1.282318413625145
2014-02-25,0.1753,8581.14,8575.62,4437477000.0,0.3736,-0.06432711737599688,20.529999999998836,0.23981935866718415,-0.04,7.42,4.09,8.63,0.6544,4.51,7.063821527477478,148.0,-0.6351351351351351,-0.8918918918918919,1249.441405142,-294.602198274,2868,-1404,954.839206868,1464,2.001296373028729,-1.5373170444999238,1.7717325836552449,-1.7605303087350717,2.106936945311657,1.5393648403834377
2014-02-26,0.2943,8569.04,8600.86,4960946000.0,0.4035,0.3713368125250869,-6.579999999999927,-0.07672914611421597,-0.04,7.42,4.09,8.63,0.6544,4.5,6.465426543169398,122.0,-0.6065573770491803,-0.6885245901639344,903.883724364,-205.823438403,2133,-990,698.0602859610001,1143,1.0274094018807007,-0.6476275651110485,0.9235507289491668,-0.8269805091637943,1.1351140597070948,0.8845084674515972
2014-02-27,0.4502,8626.51,8639.58,4544427000.0,0.3935,0.15150970670641672,25.649999999999636,0.2982259913543487,-0.04,7.42,4.09,8.63,0.6544,4.49,6.7568370133333335,130.0,-0.6153846153846154,-0.8461538461538461,953.432704456,-240.325261579,2381,-935,713.1074428770002,1446,1.1670535447532562,-0.9933849190550006,1.2097399806050952,-0.7029581927956294,1.192062548323682,1.50264392227511
2014-02-28,,,,,,,,,-0.04,7.42,4.09,8.63,0.6544,,7.1712093800000005,5.0,-0.6076923076923078,-0.9230769230769231,49.223965084,-21.205990833,84,-43,28.017974251,41,-1.3812825492093184,1.2025019146577942,-1.440972563966144,1.3084582835753351,-1.40077342881071,-1.3636277411804527
2014-03-01,,,,,,,,,1.61,3.25,4.03,8.87,0.0015,,6.655334126666666,15.0,-0.7371794871794872,-0.8948717948717949,116.435025201,-32.750125683,264,-143,83.68489951800001,121,-1.1918612762755971,1.086813259627973,-1.2332545587320023,1.0829631629059446,-1.190092615313161,-1.200423660698997
2014-03-02,,,,,,,,,1.61,3.25,4.03,8.87,0.0015,,7.508330279166667,10.0,-0.7685897435897436,-0.9474358974358974,81.34668649999999,-14.486893867,217,-88,66.85979263299998,129,-1.290750919889355,1.2698368255118104,-1.287492037876473,1.2069854792741097,-1.253770053733069,-1.1841032526508517
2014-03-03,-0.4352,8627.15,8601.98,4380579000.0,0.3983,-0.29175336003199287,-12.430000000000291,-0.1438727345542294,1.61,3.25,4.03,8.87,0.0015,4.36,6.4193335021289535,137.0,-0.48905109489051096,-0.927007299270073,1023.154605265,-252.740360717,2533,-1184,770.4142445479999,1349,1.3635511327932184,-1.1178018753708838,1.385146296136148,-1.2644410432624122,1.4089497490641585,1.304758974691345
2014-03-04,-0.5515,8583.58,8554.54,4208364000.0,0.368,-0.338320374482431,-18.399999999999636,-0.21390424065156668,1.61,3.25,4.03,8.87,0.0015,4.31,6.127581104385965,133.0,-0.5939849624060151,-0.8796992481203008,1027.536074024,-309.213135684,2389,-1429,718.3229383400001,960,1.3758994485050131,-1.6837394243188673,1.2189718919488348,-1.8169040889024195,1.2118014654933893,0.5111791333502677
2014-03-05,0.9164,8622.19,8632.93,4487916000.0,0.3864,0.1245623211736204,67.64999999999964,0.7908081556693829,1.61,3.25,4.03,8.87,0.0015,4.31,7.5681937848,125.0,-0.632,-0.92,1071.861592188,-221.936321833,2367,-924,849.9252703550001,1443,1.500822282030562,-0.809101580867976,1.193584135753551,-0.6781537295219965,1.7098725594887865,1.4965237692570554
2014-03-06,0.9366,8660.29,8713.79,5162262000.0,0.4274,0.6177622227431182,27.360000000000582,0.3169260031067156,1.61,3.25,4.03,8.87,0.0015,4.29,6.710406786655012,143.0,-0.6923076923076923,-0.8881118881118881,1115.915979024,-249.45378071,2808,-1160,866.462198314,1648,1.62498098475394,-1.0848656678855968,1.7024932485771975,-1.2103222143017585,1.772459336438327,1.914734225490785
2014-03-07,0.002,8754.74,8713.96,5627630000.0,0.4837,-0.4658048097373612,40.94999999999891,0.4699447657104303,1.61,3.25,4.03,8.87,0.0015,4.18,7.625069260353535,132.0,-0.7272727272727273,-0.9545454545454546,1198.013424488,-245.740092984,2810,-1081,952.273331504,1729,1.8563566333053343,-1.047649233410068,1.7048012264131327,-1.0321810689729398,2.097225959723213,2.079978356978259
2014-03-08,,,,,,,,,1.61,3.25,4.03,8.87,0.0015,,7.0211680887705175,16.0,-0.5511363636363636,-0.9772727272727273,110.697127859,-26.58084125,268,-125,84.11628660899999,143,-1.2080324215691345,1.1486382666834114,-1.2286386030601328,1.123552284626435,-1.1884599585276767,-1.155542538566597
2014-03-09,,,,,,,,,1.61,3.25,4.03,8.87,0.0015,,7.915178837567077,11.0,-0.5028409090909091,-0.7159090909090909,101.042399919,-13.7067063,192,-59,87.33569361899998,133,-1.2352423904796082,1.2776554149054729,-1.3163417608256591,1.2723790642682329,-1.176275572833779,-1.1759430486267788
2014-03-10,-0.5591,8706.43,8665.24,3996416000.0,0.3283,-0.4730986179180273,-7.529999999998836,-0.08641306593097554,1.61,3.25,4.03,8.87,0.0015,4.15,7.517244110206718,129.0,-0.6434108527131783,-0.937984496124031,1146.822886787,-272.021614257,2689,-1276,874.80127253,1413,1.7120860802653226,-1.311027467268018,1.5651685673390707,-1.4718965542782516,1.80401996119381,1.4353222390765097
2014-03-11,0.428,8694.96,8702.33,4193335000.0,0.3443,0.0847617470350732,29.719999999999345,0.3429795366314072,1.61,3.25,4.03,8.87,0.0015,4.11,6.716412682671958,126.0,-0.6507936507936508,-0.8253968253968254,935.284734669,-248.672587291,2233,-1157,686.612147378,1076,1.1159070291019315,-1.0770369984238697,1.0389496207459124,-1.2035573606816767,1.09178665949358,0.7478250500483782
2014-03-12,-0.2022,8671.4,8684.73,4289833000.0,0.3496,0.15372373549830393,-30.93000000000029,-0.35542205363391516,1.61,3.25,4.03,8.87,0.0015,4.0,7.6139886952736315,134.0,-0.5373134328358209,-0.8805970149253731,1086.205050901,-219.228815142,2268,-995,866.976235759,1273,1.5412465247513152,-0.7819685118562232,1.079339232874773,-0.8382552651972638,1.7744047973482184,1.1497150982339623
2014-03-13,0.7261,8737.81,8747.79,4981956000.0,0.4183,0.11421626242732884,53.07999999999993,0.6111876822883375,1.61,3.25,4.03,8.87,0.0015,3.95,6.322324556467662,134.0,-0.6119402985074627,-0.8656716417910447,1017.607843553,-219.036429415,2348,-1079,798.5714141380001,1269,1.3479186660188802,-0.7800405331646397,1.1716583463121693,-1.027671166559552,1.5155152790724475,1.1415548942098896
