id_name
700001　昇達科統一2C購03
700002　健喬統一2B購03
700003　群聯統一2A購04
700004　榮剛統一2A購01
700005　茂迪第一29購01
700006　台半元大29購05
700007　光頡元大29購01
700008　明安元大29購02
700009　昇達科元大2A購01
700010　欣銓元大29購01
700011　金居元大29購02
700012　信驊元大29購02
700013　信驊元大29購03
700014　信驊元大2B購01
700015　家登元大2A購02
700016　神盾元大29購01
700017　神盾元大2B購01
700018　晶宏元大2A購01
700019　晶焱元大29購01
700020　群聯元大29購01
700021　鈺太元大29購02
700022　榮剛元大2A購02
700023　廣明元大29購01
700024　廣積元大2A購01
700025　譜瑞元大29購04
700026　譜瑞元大2A購05
700027　譜瑞元大2B購04
700028　元太國票2A購02
700029　台星科國票2A購01
700030　由田國票2A購01
700031　兆利國票29購01
700032　欣銓國票2A購01
700033　信驊國票2A購02
700034　頎邦國票2A購01
700035　德微國票2A購01
700036　大樹群益29購01
700037　元太群益29購01
700038　光頡群益2A購01
700039　合一群益29購01
700040　信驊群益29購04
700041　創惟群益29購01
700042　德微群益29購01
700043　緯軟群益29購01
700044　大江永豐29購02
700045　台星科永豐2A購01
700046　合一永豐2A購06
700047　泰博永豐2A購01
700048　鈊象永豐29購02
700049　聖暉*永豐2B購01
700050　鈺太永豐2A購01
700051　德微永豐2B購01
700052　聯亞永豐2B購01
700053　穩懋永豐2C購01
700054　中美晶兆豐2B購01
700055　台半兆豐2B購01
700056　頎邦兆豐2B購01
700057　中美晶國票2A購01
700058　中菲行國票2A購01
700059　立端國票2A購01
700060　合一國票2A購02
700061　昇達科國票2A購01
700062　宣德國票2A購01
700063　越峰國票2A購01
700064　聖暉*國票2A購01
700065　漢來國票2A購01
700066　廣積國票2A購01
700067　精測中信2A購01
700068　譜瑞中信29購01
700069　鐿鈦中信29購01
700070　台半群益2A購01
700071　兆利群益2B購01
700072　先進光群益29購02
700073　合一群益29購02
700074　艾訊群益29購01
700075　越峰群益29購01
700076　群聯群益29購01
700077　緯軟群益2B購01
700078　元太元大2A購18
700079　元太元大2B購11
700080　六角元大29購03
700081　正基元大29購01
700082　宏捷科元大29購01
700083　明安元大29購03
700084　昇達科元大29購02
700085　胡連元大29購02
700086　健喬元大2A購01
700087　智擎元大29購07
700088　鈊象元大2A購02
700089　群聯元大29購02
700090　聖暉*元大29購01
700091　榮剛元大2A購03
700092　漢來元大29購01
700093　漢磊元大29購03
700094　廣積元大29購01
700095　德微元大29購01
700096　六角元富2A購01
700097　立端元富32購01
700098　宏捷科元富2C購01
700099　鈊象元富29購01
700100　台半康和29購01
700101　亞信康和29購01
700102　健喬康和29購01
700103　元太統一29購01
700104　先進光統一29購03
700105　先進光統一2C購01
700106　良維統一2B購01
700107　振曜統一2B購01
700108　晶宏統一31購01
700109　晶焱統一2B購03
700110　榮剛統一2B購03
700111　漢來統一2C購01
700112　中美晶凱基2A購03
700113　六角凱基29購01
700114　台半凱基29購01
700115　立端凱基2A購02
700116　光頡凱基2A購01
700117　兆利凱基29購01
700118　先進光凱基29購01
700119　建達凱基29購02
700120　振曜凱基2A購02
700121　泰博凱基29購02
700122　健喬凱基2B購01
700123　智擎凱基2B購01
700124　翔名凱基2A購01
700125　閎康凱基29購01
700126　漢來凱基29購01
700127　廣積凱基29購01
700128　撼訊凱基29購02
700129　譜瑞凱基2A購01
700130　亞信元富31購01
700131　創惟國票2A購01
700132　台半永豐29購01
700133　立端永豐2A購01
700134　亞信永豐2B購01
700135　晶宏永豐2A購01
700136　智崴永豐2C購01
700137　廣明永豐2A購02
700138　緯軟永豐2B購02
700139　明安兆豐31購01
700140　由田第一29購01
700141　耕興第一29購01
700142　大田元大29購01
700143　元太元大2A購19
700144　元太元大2B購12
700145　台星科元大29購01
700146　正德元大29購01
700147　正德元大2B購01
700148　宏捷科元大29購02
700149　宏捷科元大2B購01
700150　良維元大2A購02
700151　亞信元大29購01
700152　明安元大29購04
700153　家登元大2A購03
700154　健喬元大2A購02
700155　晶宏元大29購02
700156　鈊象元大2A購03
700157　頎邦元大29購01
700158　榮剛元大2A購04
700159　緯軟元大29購01
700160　大田統一2B購01
700161　亞信統一32購01
700162　晶焱統一31購04
700163　智擎統一31購01
700164　榮剛統一31購02
700165　廣積統一2A購01
700166　榮剛富邦2A購01
700167　先進光中信29購01
700168　亞信中信2A購01
700169　宜鼎中信29購01
700170　廣明中信2B購01
700171　精剛國泰2B購01
700172　元太群益29購02
700173　元太群益29購03
700174　正基群益29購01
700175　宏捷科群益29購02
700176　宜特群益29購02
700177　波若威群益29購01
700178　網家群益29購01
700179　寶雅群益29購01
700180　凡甲凱基2A購01
700181　大田凱基29購01
700182　天宇凱基29購01
700183　瓦城凱基2A購01
700184　先進光凱基2B購01
700185　振曜凱基29購03
700186　耕興凱基2B購01
700187　翔名凱基29購02
700188　華祺凱基29購01
700189　精剛凱基29購02
700190　聯亞凱基29購03
700191　穩懋元富31購01
700192　力旺兆豐2A購01
700193　晶宏兆豐31購01
700194　力旺永豐29購01
700195　安勤永豐2B購01
700196　宏捷科永豐2A購01
700197　振曜永豐2A購01
700198　合晶第一29購01
700199　系統電第一29購01
700200　胡連第一29購01
700201　鈺創第一29購01
700202　力旺元大29購02
700203　力旺元大29購03
700204　力旺元大2B購02
700205　大田元大29購02
700206　信驊元大29購07
700207　信驊元大29購08
700208　信驊元大2B購02
700209　威剛元大29購01
700210　鈊象元大2A購04
700211　聖暉*元大29購02
700212　鈺創元大29購02
700213　漢磊元大29購04
700214　漢磊元大29購05
700215　漢磊元大2B購01
700216　廣積元大2A購02
700217　聯亞元大29購02
700218　榮剛康和29購01
700219　大田統一31購01
700220　台半統一32購01
700221　正德統一29購01
700222　正德統一2B購01
700223　立端統一2C購02
700224　立端統一31購01
700225　良維統一2C購01
700226　宜特統一2B購01
700227　昇達科統一31購01
700228　健喬統一2C購02
700229　鈊象統一2C購02
700230　力旺凱基2A購02
700231　力旺凱基2A購03
700232　元太凱基2A購06
700233　元太凱基2B購03
700234　鈊象凱基29購05
700235　緯軟凱基29購01
700236　力旺麥證2B購01
700237　信驊麥證29購02
700238　光頡中信2A購01
700239　信驊中信29購01
700240　耕興中信2A購01
700241　力旺群益2A購03
700242　大田群益29購01
700243　大學光群益2A購01
700244　台半群益2A購02
700245　台星科群益29購01
700246　立端群益2A購02
700247　先進光群益29購03
700248　家登群益2B購01
700249　博智群益29購01
700250　翔名群益29購01
700251　漢磊群益2A購01
700252　譜瑞群益2A購02
700253　大田元大29購03
700254　中美晶元大29購02
700255　元太元大2A購20
700256　台半元大29購06
700257　瓦城元大29購01
700258　立端元大29購03
700259　先進光元大2A購01
700260　宏捷科元大29購03
700261　昇達科元大29購03
700262　信驊元大29購12
700263　信驊元大29購13
700264　信驊元大2B購03
700265　茂達元大29購01
700266　泰博元大29購01
700267　泰博元大2B購01
700268　健喬元大2A購03
700269　勝品元大29購02
700270　晶焱元大29購02
700271　鈊象元大2A購05
700272　網家元大29購01
700273　廣明元大29購02
700274　天宇凱基2C購01
700275　光頡凱基29購01
700276　先進光凱基2B購02
700277　同致凱基2A購01
700278　良維凱基29購02
700279　廣積凱基29購02
700280　先進光中信2A購01
700281　榮剛中信29購01
700282　先進光麥證2A購01
700283　榮剛麥證29購01
700284　台半群益29購01
700285　同致群益29購01
700286　台星科永豐29購01
700287　瓦城永豐2C購01
700288　先進光永豐31購01
700289　均豪永豐29購01
700290　朋程永豐2A購01
700291　創惟永豐2C購01
700292　鈊象永豐2B購01
700293　頎邦永豐2A購01
700294　元太台新29購01
700295　榮剛兆豐2A購02
700296　中探針統一33購01
700297　中探針統一33購02
700298　台半統一32購02
700299　立端統一31購02
700300　宜特統一2B購02
700301　昇達科統一2C購04
700302　威剛統一2C購02
700303　家登統一34購01
700304　振曜統一31購01
700305　耕興統一2B購02
700306　晶宏統一2B購03
700307　晶宏統一31購02
700308　智擎統一32購01
700309　欣銓富邦2A購01
700310　台半元富31購01
700311　鈺創元富2A購01
700312　台星科國票2A購02
700313　伍豐國票2A購01
700314　先進光國票2A購01
700315　系統電國票2A購01
700316　良維國票2A購01
700317　亞信國票2A購01
700318　昇達科國票29購01
700319　智崴國票2A購01
700320　華祺國票29購01
700321　鈺創國票2A購01
700322　緯軟國票2A購02
700323　聯亞國票2A購01
700324　合晶永豐2B購01
700325　艾訊永豐2B購01
700326　欣銓永豐2A購01
700327　原相永豐2A購01
700328　普誠永豐2A購01
700329　閎康永豐2B購01
700330　鈺創永豐2A購01
700331　精材永豐2A購01
700332　中探針兆豐2B購01
700333　胡連兆豐2B購01
700334　普誠中信29購01
700335　元太元富33購01
700336　昇佳電元富32購01
700337　家登元富2A購02
700338　閎康元富2C購01
700339　緯軟元富2C購01
700340　台星科統一2C購01
700341　先進光統一35購01
700342　同致統一2B購01
700343　同致統一2C購02
700344　同致統一31購02
700345　亞信統一2C購01
700346　昇佳電統一29購01
700347　欣銓統一31購01
700348　創惟統一33購01
700349　普誠統一32購01
700350　普誠統一33購01
700351　智擎統一32購02
700352　緯軟統一2A購01
700353　緯軟統一2C購01
700354　緯軟統一31購01
700355　緯軟統一31購02
700356　緯軟統一31購03
700357　光頡國票2A購01
700358　先進光國票2B購01
700359　健喬國票2A購01
700360　鈊象國票2A購01
700361　緯軟康和29購01
700362　艾訊群益29購02
700363　系統電群益2A購01
700364　昇佳電群益29購02
700365　雙鴻群益29購01
700366　大田元大29購04
700367　大田元大2B購01
700368　元太元大2A購21
700369　元太元大2B購13
700370　元太元大2C購03
700371　台星科元大29購02
700372　由田元大29購01
700373　立端元大29購04
700374　先進光元大29購02
700375　先進光元大2A購02
700376　先進光元大2B購01
700377　先進光元大2B購02
700378　艾訊元大29購01
700379　艾訊元大2B購01
700380　昇達科元大29購04
700381　欣銓元大29購02
700382　欣銓元大2B購01
700383　泰博元大2A購01
700384　泰博元大2B購02
700385　泰博元大2C購01
700386　創惟元大2A購02
700387　勝品元大29購03
700388　晶焱元大29購03
700389　晶焱元大2B購01
700390　廣明元大29購03
700391　廣積元大2A購03
700392　緯軟元大29購02
700393　緯軟元大2B購01
700394　聯亞元大29購03
700395　中天凱基29購05
700396　中菲行凱基2A購01
700397　元太凱基29購08
700398　台半凱基29購02
700399　安勤凱基2A購02
700400　昇佳電凱基2B購02
700401　欣銓凱基2A購01
700402　美琪瑪凱基2A購01
700403　泰博凱基2B購01
700404　合一富邦2C購01
700405　晶焱富邦2B購01
700406　鈊象富邦2A購02
700407　凡甲中信29購01
700408　宜鼎中信2A購01
700409　元太國泰2B購02
700410　良維國泰2B購01
700411　台燿永豐2B購01
700412　安勤永豐29購01
700413　系統電永豐2B購01
700414　創惟永豐2A購02
